size,puzzle_idx,correct,response_time,tokens
9,0,False,8.015075206756592,25957
9,1,False,7.5604248046875,25955
9,2,False,8.832895994186401,25959
9,3,False,6.71001410484314,25930
9,4,False,16.905699253082275,26235
9,5,False,9.947005271911621,25949
9,6,False,7.23737096786499,25928
9,7,False,7.07583475112915,25941
9,8,False,7.656657934188843,25938
9,9,False,8.976563930511475,25955
9,10,False,8.721914291381836,25959
9,11,False,12.125375032424927,25953
9,12,False,7.208665132522583,25978
9,13,False,7.866431951522827,25929
9,14,False,6.571369886398315,25944
9,15,False,7.669574975967407,25923
9,16,False,6.944332122802734,25930
9,17,False,5.690706253051758,25949
9,18,False,7.38054084777832,25974
9,19,False,6.669875383377075,25940
9,20,False,8.784602165222168,25963
9,21,False,7.521001815795898,25955
9,22,False,6.004269123077393,25941
9,23,False,7.46074104309082,25972
9,24,False,7.2033820152282715,25940
9,25,False,7.020798921585083,25973
9,26,False,5.980647087097168,25934
9,27,False,6.836978912353516,25953
9,28,False,5.949028968811035,25978
9,29,False,7.3434648513793945,25991
9,30,False,5.3067381381988525,25933
9,31,False,6.2336812019348145,25941
9,32,False,6.462222099304199,25940
9,33,False,11.182132005691528,26208
9,34,False,6.708999156951904,25936
9,35,False,5.927022695541382,25937
9,36,False,6.384469985961914,25934
9,37,False,4.511194229125977,25941
9,38,False,6.288092851638794,25940
9,39,False,5.07089900970459,25933
9,40,False,5.475076913833618,25949
9,41,False,5.67574667930603,25946
9,42,False,6.0559401512146,25958
9,43,False,6.5291829109191895,25952
9,44,False,7.073268890380859,25961
9,45,False,4.928405046463013,25889
9,46,False,6.0643839836120605,25958
9,47,False,6.863532066345215,25953
9,48,False,6.1514060497283936,25973
9,49,True,5.828571319580078,25930
9,50,False,4.700888156890869,25941
9,51,False,5.429431915283203,25940
9,52,False,4.922157049179077,25941
9,53,False,5.339363098144531,25941
9,54,False,5.604744911193848,25947
9,55,False,6.210602045059204,25939
9,56,False,5.932978868484497,25950
9,57,False,6.255698204040527,25942
9,58,False,5.897382020950317,25959
9,59,False,6.615282773971558,25989
9,60,False,4.002696990966797,25850
9,61,False,5.844997882843018,25941
9,62,False,5.185334920883179,25941
9,63,False,6.9263999462127686,25941
9,64,False,6.353748083114624,25953
9,65,False,6.458822965621948,25969
9,66,False,5.506791830062866,25973
9,67,False,5.170490026473999,25940
9,68,False,6.852749824523926,25980
9,69,False,5.028013706207275,25935
9,70,False,6.211976766586304,25975
9,71,False,5.94624400138855,25961
9,72,False,5.748022079467773,25966
9,73,False,5.437171220779419,25944
9,74,False,5.17885422706604,25930
9,75,False,4.0396809577941895,25889
9,76,False,6.5312888622283936,25941
9,77,False,5.438421010971069,25940
9,78,False,5.1289989948272705,25956
9,79,False,5.540297985076904,25937
9,80,False,5.325203895568848,25941
9,81,False,6.672079086303711,25954
9,82,False,5.345031976699829,25961
9,83,False,7.241317987442017,25941
9,84,False,5.126553773880005,25929
9,85,False,10.434555053710938,25940
9,86,False,8.529409170150757,25941
9,87,False,6.645049095153809,25941
9,88,False,7.03691291809082,25970
9,89,False,7.095548152923584,25930
9,90,False,5.834317922592163,25894
9,91,False,6.7324059009552,25956
9,92,False,6.868116140365601,25942
9,93,False,6.470054864883423,25941
9,94,False,7.07857608795166,25961
9,95,False,5.847974061965942,25934
9,96,False,7.6825549602508545,25945
9,97,False,7.153287887573242,25954
9,98,False,5.5218000411987305,25934
9,99,False,6.742821216583252,25968
