size,puzzle_idx,correct,response_time,tokens
4,0,False,2.368891954421997,25737
4,1,True,2.40157413482666,25731
4,2,True,2.5778040885925293,25735
4,3,True,4.054438829421997,25845
4,4,False,2.8472559452056885,25736
4,5,False,2.013946056365967,25738
4,6,False,2.837797164916992,25764
4,7,True,2.446617841720581,25739
4,8,True,3.595196008682251,25739
4,9,True,2.5120389461517334,25737
4,10,False,2.400604724884033,25739
4,11,False,3.990152359008789,25854
4,12,False,2.150186061859131,25733
4,13,True,2.0506200790405273,25734
4,14,True,4.123915910720825,25818
4,15,False,2.9299049377441406,25775
4,16,True,3.0500102043151855,25776
4,17,False,3.164870023727417,25786
4,18,True,1.775033950805664,25727
4,19,True,2.3358771800994873,25741
4,20,False,2.5495641231536865,25744
4,21,True,2.8755409717559814,25767
4,22,False,2.0585579872131348,25730
4,23,True,1.8398830890655518,25730
4,24,True,2.290091037750244,25745
4,25,True,2.3611860275268555,25753
4,26,True,2.059302806854248,25734
4,27,True,2.7069668769836426,25771
4,28,True,1.850783109664917,25731
4,29,True,2.2736337184906006,25739
4,30,True,3.4608452320098877,25843
4,31,False,2.3486170768737793,25737
4,32,False,2.032217025756836,25726
4,33,False,1.8655810356140137,25727
4,34,True,2.5629758834838867,25768
4,35,True,1.7333860397338867,25739
4,36,False,3.0109517574310303,25799
4,37,True,1.70782470703125,25726
4,38,False,2.045579195022583,25733
4,39,True,2.6666970252990723,25767
4,40,True,2.3987019062042236,25739
4,41,True,1.814192295074463,25731
4,42,False,2.294508695602417,25764
4,43,True,1.693260908126831,25728
4,44,True,2.965625762939453,25736
4,45,True,2.159060001373291,25734
4,46,False,2.336008071899414,25733
4,47,True,1.8249001502990723,25738
4,48,True,2.0435240268707275,25740
4,49,True,1.8270561695098877,25735
4,50,True,2.7094600200653076,25735
4,51,True,2.7221739292144775,25739
4,52,True,1.884855031967163,25732
4,53,True,1.9092378616333008,25734
4,54,True,1.9901831150054932,25737
4,55,False,2.5525670051574707,25772
4,56,True,2.966724157333374,25779
4,57,True,1.7428491115570068,25738
4,58,False,1.6571619510650635,25738
4,59,False,1.7187020778656006,25736
4,60,True,2.052496910095215,25737
4,61,False,2.554259777069092,25771
4,62,False,2.454152822494507,25771
4,63,False,2.2975668907165527,25737
4,64,False,2.473418951034546,25765
4,65,True,1.8197929859161377,25730
4,66,True,2.2129878997802734,25742
4,67,True,2.8651540279388428,25771
4,68,True,2.4644968509674072,25778
4,69,True,1.913909673690796,25750
4,70,True,1.5623509883880615,25731
4,71,True,3.386625051498413,25836
4,72,False,1.4801459312438965,25727
4,73,False,2.0832901000976562,25735
4,74,False,1.9016520977020264,25729
4,75,True,2.206333875656128,25739
4,76,True,4.590374946594238,25847
4,77,True,2.1855387687683105,25744
4,78,False,1.8891839981079102,25739
4,79,True,1.9486589431762695,25737
4,80,False,1.9736859798431396,25741
4,81,False,1.962547779083252,25735
4,82,True,2.152667999267578,25729
4,83,True,1.8322458267211914,25726
4,84,True,1.7500460147857666,25730
4,85,False,1.733062982559204,25732
4,86,False,2.157792091369629,25737
4,87,True,1.7338547706604004,25729
4,88,True,2.7672488689422607,25759
4,89,True,2.1961071491241455,25733
4,90,True,2.21121883392334,25737
4,91,True,1.8438189029693604,25729
4,92,False,2.1470329761505127,25738
4,93,True,1.5463109016418457,25726
4,94,True,1.843095064163208,25726
4,95,True,2.15024995803833,25731
4,96,True,1.793807029724121,25737
4,97,True,1.9985830783843994,25732
4,98,False,2.0589890480041504,25736
4,99,True,1.824798822402954,25730
